document_number,question,answer,num_hops,num_set_operations,multiple_answers
47,"Who is the representative of THE BANK OF TOKYO-MITSUBISHI UFJ, LTD.?",Brian McNany,1,0,0
47,"Who are the representatives of BANK OF AMERICA, N.A.?","Kristie Li, Robert LaPorte",1,0,1
47,Who is the representative of UNITED THERAPEUTICS CORPORATION?,James Edgemond,1,0,0
47,"Who is the representative of WELLS FARGO BANK, NATIONAL ASSOCIATION?",Kirk Tesch,1,0,0
47,Who are the representatives of DEUTSCHE BANK AG NEW YORK BRANCH?,"Anthony Galea, John P. Treadwell Jr., Marni McManus, Ming K. Chu, Philip F. Kurpiewski, Virginia Cosenza",1,0,1
47,What are the locations of UNITED THERAPEUTICS CORPORATION?,"1040 Spring StreetSilver Spring, Maryland 20910, 1735 Connecticut Avenue, N.W.Washington, District of Columbia 20009",1,0,1
47,"What are the locations of WELLS FARGO BANK, NATIONAL ASSOCIATION?","301 South College Street, 14th FloorCharlotte, NC 28202, MAC D1109-0191525 West W.T. Harris Blvd.Charlotte, NC 28262",1,0,1
47,"Which company is associated with 1040 Spring StreetSilver Spring, Maryland 20910?",UNITED THERAPEUTICS CORPORATION,1,0,0
47,"Which company is associated with 1735 Connecticut Avenue, N.W.Washington, District of Columbia 20009?",UNITED THERAPEUTICS CORPORATION,1,0,0
47,"Which company is associated with 301 South College Street, 14th FloorCharlotte, NC 28202?","WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
47,"Which company is associated with MAC D1109-0191525 West W.T. Harris Blvd.Charlotte, NC 28262?","WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
47,What is the role of LUNG BIOTECHNOLOGY PBC in the agreement?,GUARANTORS,1,0,0
47,"What is the role of 1109 Spring Holdings, LLC, a Delaware Limited Liability Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of 1109 Spring Managing Member, LLC, a Delaware Limited Liability Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of EvoLung Inc., a Delaware Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Lung Biotechnology %28Nanjing%29 Co., Ltd., a Chinese Wholly Foreign-Owned Entity in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Lung Biotechnology Hong Kong Limited, a Hong Kong Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Lung Biotechnology PBC, a Delaware Public Benefit Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Lung Rx Limited, a United Kingdom Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED, in the agreement?",Joint Bookrunners,1,0,0
47,"What is the role of PNC CAPITAL MARKETS LLC, in the agreement?",Joint Bookrunners,1,0,0
47,"What is the role of Revivicor, Inc., a Delaware Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of UTASIA Inc., a Delaware Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of UTASIA Inc. Shanghai Representative Office, a Chinese Representative Office in the agreement?",Subsidiaries,1,0,0
47,"What is the role of United Therapeutics Europe, Ltd., a United Kingdom Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Unither.com, Inc., a Delaware Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Unither Biotech Inc., a Canadian Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Unither Pharma, LLC, a Delaware Limited Liability Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Unither Pharmaceuticals, LLC, a Delaware Limited Liability Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Unither Telmed, Ltd., a Delaware Corporation in the agreement?",Subsidiaries,1,0,0
47,"What is the role of Unither Therapeutik GmbH, a German Company in the agreement?",Subsidiaries,1,0,0
47,"What is the role of WELLS FARGO SECURITIES, LLC, in the agreement?",Joint Bookrunners,1,0,0
47,"What is the role of PNC BANK, NATIONAL ASSOCIATION in the agreement?",co-Syndication Agents,1,0,0
47,"What are the roles of THE BANK OF TOKYO-MITSUBISHI UFJ, LTD. in the agreement?","Joint Bookrunners, co-Syndication Agents",1,0,1
47,"What is the role of BANK OF AMERICA, N.A. in the agreement?",co-Syndication Agents,1,0,0
47,What is the role of UNITED THERAPEUTICS CORPORATION in the agreement?,BORROWER,1,0,0
47,"What is the role of WELLS FARGO BANK, NATIONAL ASSOCIATION in the agreement?","Administrative Agent,",1,0,0
47,What is the role of DEUTSCHE BANK AG NEW YORK BRANCH in the agreement?,co-Syndication Agents,1,0,0
47,What companies are the Lender in the agreement?,"BANK OF AMERICA, N.A., BARCLAYS BANK PLC, CITIBANK, N.A., DEUTSCHE BANK AG NEW YORK BRANCH, DNB CAPITAL LLC, HSBC BANK USA, N.A, JPMORGAN CHASE BANK, N.A., PNC BANK, NATIONAL ASSOCIATION, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
47,What company is the GUARANTORS in the agreement?,LUNG BIOTECHNOLOGY PBC,1,0,0
47,What companies are the Joint Bookrunners in the agreement?,"MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED,, PNC CAPITAL MARKETS LLC,, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., WELLS FARGO SECURITIES, LLC,",1,0,1
47,What companies are the Joint Lead Arrangers in the agreement?,"DEUTSCHE BANK AG NEW YORK BRANCH, MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED,, PNC CAPITAL MARKETS LLC,, WELLS FARGO SECURITIES, LLC,",1,0,1
47,What companies are the co-Syndication Agents in the agreement?,"BANK OF AMERICA, N.A., DEUTSCHE BANK AG NEW YORK BRANCH, PNC BANK, NATIONAL ASSOCIATION, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD.",1,0,1
47,What company is the BORROWER in the agreement?,UNITED THERAPEUTICS CORPORATION,1,0,0
47,"What company is the Administrative Agent, in the agreement?","WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
90,What is the position of Alexander Foster?,AVP,1,0,0
90,What is the position of Annie Chung?,Director,1,0,0
90,What is the position of Barry Fehily?,Managing Director,1,0,0
90,What is the position of Brad Matthews?,Director,1,0,0
90,What is the position of Carlos Cruz?,Executive Director,1,0,0
90,What is the position of Christopher A. Salek?,Vice President,1,0,0
90,What is the position of Christopher Matheson?,Senior Vice President,1,0,0
90,What is the position of Clement Yu?,Director,1,0,0
90,What is the position of David C. Beckett?,Senior Vice President,1,0,0
90,What is the position of Donna DeMagistris?,Authorized Signatory,1,0,0
90,What is the position of Irv Roa?,Senior Vice President,1,0,0
90,What is the position of Kaye Ea?,Managing Director,1,0,0
90,What is the position of Kelsey E. Hehman?,Assistant Vice President,1,0,0
90,What is the position of Kevin D. Higgins?,Managing Director,1,0,0
90,What is the position of Michael Maguire?,Executive Director,1,0,0
90,What is the position of Michael Pearce?,Managing Director,1,0,0
90,What is the position of Michael S. Barnett?,Senior Vice President,1,0,0
90,What is the position of Michael Vondriska?,Vice President,1,0,0
90,What is the position of Ming K. Chu?,Director,1,0,0
90,What is the position of Mukesh Singh?,Director,1,0,0
90,What is the position of Sean Hassett?,Director,1,0,0
90,What is the position of Thomas M. Manning?,Authorized Signatory,1,0,0
90,What is the position of Todd Grossnickle?,Director,1,0,0
90,What are the positions of William C. Whitaker?,"Treasurer, Vice President",1,0,1
90,In what organization does Alexander Foster work?,HSBC BANK USA,1,0,0
90,In what organization does Annie Chung work?,ING BANK N.V.,1,0,0
90,In what organization does Barry Fehily work?,ING BANK N.V.,1,0,0
90,In what organization does Brad Matthews work?,ING BANK N.V.,1,0,0
90,In what organization does Carlos Cruz work?,TRUIST BANK,1,0,0
90,In what organization does Christopher A. Salek work?,JPMORGAN CHASE BANK,1,0,0
90,In what organization does Christopher Matheson work?,SANTANDER BANK,1,0,0
90,In what organization does Clement Yu work?,ING BANK N.V.,1,0,0
90,In what organization does David C. Beckett work?,SANTANDER BANK,1,0,0
90,In what organization does Donna DeMagistris work?,GOLDMAN SACHS BANK USA,1,0,0
90,In what organization does Irv Roa work?,SANTANDER BANK,1,0,0
90,In what organization does Kaye Ea work?,ING BANK N.V.,1,0,0
90,In what organization does Kelsey E. Hehman work?,U.S. BANK NATIONAL ASSOCIATION,1,0,0
90,In what organization does Kevin D. Higgins work?,ING BANK N.V.,1,0,0
90,In what organization does Michael Maguire work?,TRUIST BANK,1,0,0
90,In what organization does Michael Pearce work?,ING BANK N.V.,1,0,0
90,In what organization does Michael S. Barnett work?,SANTANDER BANK,1,0,0
90,In what organization does Michael Vondriska work?,JPMORGAN CHASE BANK,1,0,0
90,In what organization does Ming K. Chu work?,ING BANK N.V.,1,0,0
90,In what organization does Mukesh Singh work?,ING BANK N.V.,1,0,0
90,In what organization does Sean Hassett work?,ING BANK N.V.,1,0,0
90,In what organization does Thomas M. Manning work?,GOLDMAN SACHS BANK USA,1,0,0
90,In what organization does Todd Grossnickle work?,ING BANK N.V.,1,0,0
90,In what organization does William C. Whitaker work?,JPMORGAN CHASE BANK,1,0,0
90,Who is the representative of HSBC BANK USA?,Alexander Foster,1,0,0
90,Who is the representative of U.S. BANK NATIONAL ASSOCIATION?,Kelsey E. Hehman,1,0,0
90,Who are the representatives of GOLDMAN SACHS BANK USA?,"Donna DeMagistris, Thomas M. Manning",1,0,1
90,Who are the representatives of TRUIST BANK?,"Carlos Cruz, Michael Maguire",1,0,1
90,Who are the representatives of JPMORGAN CHASE BANK?,"Christopher A. Salek, Michael Vondriska, William C. Whitaker",1,0,1
90,Who are the representatives of SANTANDER BANK?,"Christopher Matheson, David C. Beckett, Irv Roa, Michael S. Barnett",1,0,1
90,Who are the representatives of ING BANK N.V.?,"Annie Chung, Barry Fehily, Brad Matthews, Clement Yu, Kaye Ea, Kevin D. Higgins, Michael Pearce, Ming K. Chu, Mukesh Singh, Sean Hassett, Todd Grossnickle",1,0,1
90,What is the role of %09ASHLAND GLOBAL HOLDINGS INC. in the agreement?,Holding Companies,1,0,0
90,What is the role of ASHLAND CHEMCO INC. in the agreement?,Holding Companies,1,0,0
90,What is the role of ASHLAND LLC in the agreement?,Borrower,1,0,0
90,What is the role of ASHLAND SERVICES B.V. in the agreement?,Dutch Borrower,1,0,0
90,"What is the role of Cravath, Swaine %26 Moore LLP in the agreement?",special New York counsel to the Borrowers,1,0,0
90,What is the role of THE BANK OF NOVA SCOTIA in the agreement?,AdministrativeAgent,1,0,0
90,What companies are the Holding Companies in the agreement?,"%09ASHLAND GLOBAL HOLDINGS INC., ASHLAND CHEMCO INC.",1,0,1
90,What company is the Borrower in the agreement?,ASHLAND LLC,1,0,0
90,What company is the Dutch Borrower in the agreement?,ASHLAND SERVICES B.V.,1,0,0
90,What companies are the Lender in the agreement?,"BANK OF AMERICA, BNP PARIBAS, CITIBANK, CREDIT AGRICOLE CORPORATE AND        INVESTMENT BANK, DEUTSCHE BANK AG NEW YORK BRANCH, FIFTH THIRD BANK, GOLDMAN SACHS BANK USA, HSBC BANK USA, ING BANK N.V., JPMORGAN CHASE BANK, MIZUHO BANK, LTD, PNC BANK, SANTANDER BANK, SUMITOMO MITSUI BANKING CORPORATION,, TD BANK, THE BANK OF NOVA SCOTIA, TRUIST BANK, U.S. BANK NATIONAL ASSOCIATION",1,0,1
90,What company is the special New York counsel to the Borrowers in the agreement?,"Cravath, Swaine %26 Moore LLP",1,0,0
90,What company is the AdministrativeAgent in the agreement?,THE BANK OF NOVA SCOTIA,1,0,0
90,What company is the C Issuer in the agreement?,THE BANK OF NOVA SCOTIA,1,0,0
90,What company is the Swing Line Lender in the agreement?,THE BANK OF NOVA SCOTIA,1,0,0
84,What is the position of Ahaz Armstrong?,Assistant Vice President,1,0,0
84,What are the positions of Alexander Wu?,"General Manager, SVP",1,0,1
84,What is the position of Amie L. Edwards?,Director,1,0,0
84,What is the position of Amy Trapp?,Managing Director,1,0,0
84,What is the position of Andrea S. Chen?,Director,1,0,0
84,What is the position of Audrey Pishnery?,Servicing Officer,1,0,0
84,What is the position of Bershunda J. Taylor?,Vice President,1,0,0
84,What is the position of Bill O%C2%92Daly?,Director,1,0,0
84,What is the position of Brian Tuerff?,Senior Vice President,1,0,0
84,What is the position of Christina P. Blackwell?,Vice President,1,0,0
84,What are the positions of Chwan-Ming Ho?,"General Manager, VP",1,0,1
84,What are the positions of Edward Chen?,"General Manager, VP",1,0,1
84,What is the position of Elsa O%C2%92Brien?,Manager,1,0,0
84,What is the position of Helga Blum?,Managing Director,1,0,0
84,What is the position of James M. Armstrong?,Senior Vice President,1,0,0
84,What is the position of John C. Rowland?,Vice President,1,0,0
84,What is the position of Joselin Fernandes?,Associate Director,1,0,0
84,What is the position of Joshua Freedman?,Authorized Signatory,1,0,0
84,What is the position of Joshua Turner?,Vice President,1,0,0
84,What is the position of Kazuhisa Matsuda?,Managing Director,1,0,0
84,What is the position of Kirby R. Holman?,Vice President,1,0,0
84,What is the position of Kristy Ahee?,Vice President,1,0,0
84,What is the position of Kyle B. O%C2%92Neill?,Account Representative,1,0,0
84,What is the position of Lana Gifas?,Director,1,0,0
84,What is the position of Laura Conway?,Vice President,1,0,0
84,What is the position of Laura Conway?,Vice President,1,0,0
84,What are the positions of Li Hua Huang?,"General Manager, VP",1,0,1
84,What is the position of Mark Costantino?,Executive Director,1,0,0
84,What is the position of Megan R. Brearey?,Assistant Vice President,1,0,0
84,What are the positions of Michael A. Crabtree?,"Senior Vice President, Treasurer",1,0,1
84,What is the position of Michael D%C2%92Onofrio?,Associate,1,0,0
84,What is the position of Michael King?,Authorized Signatory,1,0,0
84,What is the position of Ming K. Chu?,Vice President,1,0,0
84,What are the positions of Mr. George L. Chapman?,"Chairman of the Board, Chief Executive Officer",1,0,1
84,What is the position of Noam Azachi?,Authorized Signatory,1,0,0
84,What is the position of Samuel A. Bluso?,Senior Vice President,1,0,0
84,What is the position of Scott O%C2%92Connell?,Vice President,1,0,0
84,What is the position of Tanya Crossley?,Managing Director,1,0,0
84,What is the position of Virginia Cosenza?,Vice President,1,0,0
84,In what organization does Ahaz Armstrong work?,BRANCH BANKING AND TRUST COMPANY,1,0,0
84,In what organization does Alexander Wu work?,BANK OF TAIWAN,1,0,0
84,In what organization does Amie L. Edwards work?,Bank of America,1,0,0
84,In what organization does Amy Trapp work?,Credit Agricole Corporate and Investment Bank,1,0,0
84,In what organization does Andrea S. Chen work?,Bank of America,1,0,0
84,In what organization does Audrey Pishnery work?,KeyBank National Association,1,0,0
84,In what organization does Bershunda J. Taylor work?,KeyBank National Association,1,0,0
84,In what organization does Bill O%C2%92Daly work?,Bank of America,1,0,0
84,In what organization does Brian Tuerff work?,"HEALTH CARE REIT, INC.",1,0,0
84,In what organization does Christina P. Blackwell work?,KeyBank National Association,1,0,0
84,In what organization does Chwan-Ming Ho work?,BANK OF TAIWAN,1,0,0
84,In what organization does Edward Chen work?,E.SUN COMMERCIAL BANK,1,0,0
84,In what organization does Elsa O%C2%92Brien work?,KeyBank National Association,1,0,0
84,In what organization does Helga Blum work?,Credit Agricole Corporate and Investment Bank,1,0,0
84,In what organization does James M. Armstrong work?,"HEALTH CARE REIT, INC.",1,0,0
84,In what organization does John C. Rowland work?,KeyBank National Association,1,0,0
84,In what organization does Joselin Fernandes work?,UBS AG,1,0,0
84,In what organization does Joshua Freedman work?,ROYAL BANK OF CANADA,1,0,0
84,In what organization does Joshua Turner work?,DEUTSCHE BANK AG,1,0,0
84,In what organization does Kazuhisa Matsuda work?,Credit Agricole Corporate and Investment Bank,1,0,0
84,In what organization does Kirby R. Holman work?,KeyBank National Association,1,0,0
84,In what organization does Kristy Ahee work?,KeyBank National Association,1,0,0
84,In what organization does Kyle B. O%C2%92Neill work?,Comerica Bank,1,0,0
84,In what organization does Lana Gifas work?,Bank of America,1,0,0
84,In what organization does Laura Conway work?,KeyBank National Association,1,0,0
84,In what organization does Laura Conway work?,KeyBank National Association,1,0,0
84,In what organization does Li Hua Huang work?,E.SUN COMMERCIAL BANK,1,0,0
84,In what organization does Mark Costantino work?,JPMORGAN CHASE BANK,1,0,0
84,In what organization does Mary Ellen Pisanelli work?,"Shumaker, Loop %26 Kendrick, LLP",1,0,0
84,In what organization does Megan R. Brearey work?,Fifth Third Bank,1,0,0
84,In what organization does Michael A. Crabtree work?,"HEALTH CARE REIT, INC.",1,0,0
84,In what organization does Michael D%C2%92Onofrio work?,CREDIT SUISSE AG,1,0,0
84,In what organization does Michael King work?,ROYAL BANK OF CANADA,1,0,0
84,In what organization does Ming K. Chu work?,DEUTSCHE BANK AG,1,0,0
84,In what organization does Mr. George L. Chapman work?,"Health Care REIT, Inc.",1,0,0
84,In what organization does Noam Azachi work?,BARCLAYS BANK PLC,1,0,0
84,In what organization does Samuel A. Bluso work?,"HEALTH CARE REIT, INC.",1,0,0
84,In what organization does Scott O%C2%92Connell work?,KeyBank National Association,1,0,0
84,In what organization does Tanya Crossley work?,Credit Agricole Corporate and Investment Bank,1,0,0
84,In what organization does Virginia Cosenza work?,DEUTSCHE BANK AG,1,0,0
