document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
60,which companies are both the book manager and the book manager in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, bofa securities, bank of montreal, jpmorgan chase bank, national association, pnc capital markets llc, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
60,"who are the authorized signatorys of mizuho bank, ltd.","tracy rahn, ryan durkin",2,0,1,LLM parse error
60,who are the directors of the bank of nova scotia,"jason rinne, greg strauss, oscar cortez",2,0,1,LLM parse error
60,who are the managing directors of bank of the west,"harry yergey, michael maguire, patrick hartweger",2,0,1,LLM parse error
60,"who are the senior vice presidents of capital one, national association","joshua dearmon, eric h. williams, bernadette collins, michael s. barnett",2,0,1,Joshua Dearmon
60,"who are the vice presidents of city national bank, a national banking association","laura dodd, lukas coleman, susan m. olsen, thor o connell",2,0,1,Laura Dodd
60,what are the roles in the agreement of the company where anthony galea is employed,"agents, documentation agent",2,0,1,"Executive Director (JPMorgan Chase Bank, N.A.)"
60,what are the roles in the agreement of the company where stephanie herndon is employed,"agents, documentation agent",2,0,1,Assistant Vice President (Regions Bank)
60,what are the roles in the agreement of the company where ryan durkin is employed,"agents, arrangers, lead arranger, lead bookrunner, documentation agent",2,0,1,Authorized Signatory (Goldman Sachs Bank USA)
60,what are the roles in the agreement of the company where tracy rahn is employed,"agents, arrangers, lead arranger, lead bookrunner, documentation agent",2,0,1,"Authorized Signatory (Mizuho Bank, Ltd.)"
60,what are the roles in the agreement of the company where jason rinne is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,Director (The Bank of Nova Scotia)
60,what are the roles in the agreement of the company where oscar cortez is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,"Director (MUFG Bank, Ltd.)"
60,what are the roles in the agreement of the company where greg strauss is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,"Director (Wells Fargo Bank, National Association)"
60,what are the roles in the agreement of the company where joshua dearmon is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,"Senior Vice President (Capital One, National Association)"
60,what are the roles in the agreement of the company where bernadette collins is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,"Senior Vice President (TD Bank, N.A.)"
60,what are the roles in the agreement of the company where michael s. barnett is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,"Senior Vice President (Fifth Third Bank, National Association)"
60,what are the roles in the agreement of the company where eric h. williams is employed,"agents, arrangers, bookrunner, book manager, lead arranger, documentation agent",2,0,1,"Senior Vice President (PNC Bank, National Association)"
60,what are the roles in the agreement of the company associated with bank of montreal,"agents, arrangers, bookrunners",2,0,1,Managing Director (Bank of Montreal)
60,"what are the roles in the agreement of the company associated with bofa securities, inc.","arrangers, bookrunners",2,0,1,"Joint Lead Arranger and Joint Bookrunner (BofA Securities, Inc.)"
60,"what are the roles in the agreement of the company associated with citibank, n.a.","arrangers, bookrunners",2,0,1,"Administrative Agent; Joint Lead Arranger and Joint Bookrunner (Citibank, N.A.)"
60,"what are the roles in the agreement of the company associated with mufg bank, ltd.","arrangers, bookrunners",2,0,1,"Syndication Agent; Joint Lead Arranger and Joint Bookrunner (MUFG Bank, Ltd.)"
60,what are the roles in the agreement of the company associated with u.s. bank national association,"agents, arrangers, bookrunners",2,0,1,Joint Lead Arranger and Joint Bookrunner; Documentation Agent (U.S. Bank National Association)
60,what are the roles in the agreement of the company associated with wells fargo securities llc,"arrangers, bookrunners",2,0,1,"Joint Lead Arranger and Joint Bookrunner (Wells Fargo Securities, LLC)"
60,"what are the roles in the agreement of the company associated with mizuho bank, ltd.","agents, arrangers",2,0,1,"Joint Lead Arranger and Joint Bookrunner; Documentation Agent (Mizuho Bank, Ltd.)"
60,what are the roles in the agreement of the company associated with the bank of nova scotia,"agents, arrangers, bookrunners",2,0,1,Joint Lead Arranger and Joint Bookrunner; Documentation Agent (The Bank of Nova Scotia)
60,"what are the roles in the agreement of the company associated with capital one, national association","agents, arrangers, bookrunners",2,0,1,"Joint Lead Arranger and Joint Bookrunner; Documentation Agent (Capital One, National Association)"
74,"who are the authorized signatorys of credit suisse ag, cayman islands branch","christopher day, karim rahimtoola",2,0,1,"Christopher Day, Karim Rahimtoola"
74,who are the managing directors of suntrust bank,"nick hahn, jon singer",2,0,1,Nick Hahn
74,"who are the managing directors of suntrust robinson humphrey, inc","stacy moritz, todd m. koetje",2,0,1,Todd M. Koetje
74,what are the roles in the agreement of the company where stacy moritz is employed,"arrangers, bookrunners",2,0,1,Lead Arranger
74,what are the roles in the agreement of the company where todd m. koetje is employed,"arrangers, bookrunners",2,0,1,Lead Arranger
74,what are the roles in the agreement of the company where jeff kalinowski is employed,"lc issuer, administrative agent",2,0,1,"Lender, LC Issuer, Administrative Agent"
74,what are the roles in the agreement of the company where paula c. gordon is employed,"lc issuer, administrative agent",2,0,1,Not found
74,what are the roles in the agreement of the company associated with credit suisse securities usa llc,"arrangers, bookrunners",2,0,1,Lead Arranger
74,what are the roles in the agreement of the company associated with keybanc capital markets inc.,"arrangers, bookrunners",2,0,1,Lead Arranger
74,"what are the roles in the agreement of the company associated with suntrust robinson humphrey, inc","arrangers, bookrunners",2,0,1,Lead Arranger
74,what are the roles in the agreement of the company associated with keybank national association,"lc issuer, administrative agent",2,0,1,"Lender, LC Issuer, Administrative Agent"
149,what are the roles in the agreement of the company where michelle handy is employed,"lead arranger, collateral agent, administrative agent",2,0,1,"FEAC Agent, LLC serves as the Administrative Agent, Collateral Agent, and Lead Arranger in the agreement (Michelle Handy is the Managing Director of this company)."
149,"what are the roles in the agreement of the company associated with feac agent, llc","lead arranger, collateral agent, administrative agent",2,0,1,"FEAC Agent, LLC is designated as the Administrative Agent, Collateral Agent, and Lead Arranger under the agreement."
161,who are the senior vice presidents of first financial bank,"john wilgus, sean apicella",2,0,1,Not found
161,who are the vice presidents of the huntington national bank,"joe white, thomas z. schmitt",2,0,1,Not found
161,who are the directors of truist bank,"ryan almond, jonas robinson",2,0,1,Not found
161,what are the roles in the agreement of the company where joe white is employed,"lender, lead arrangers, co syndication agents",2,0,1,Not found
161,what are the roles in the agreement of the company where thomas z. schmitt is employed,"lender, lead arrangers, co syndication agents",2,0,1,Not found
161,what are the roles in the agreement of the company where ryan almond is employed,"lender, co syndication agents",2,0,1,Not found
161,what are the roles in the agreement of the company where jonas robinson is employed,"lender, co syndication agents",2,0,1,Not found
161,what are the roles in the agreement of the company associated with bmo capital markets,"lead arrangers, co syndication agents",2,0,1,"Co‑syndication Agent, Joint‑Lead Arranger, Arranger"
161,what are the roles in the agreement of the company associated with keybank national association,lenders,2,0,1,"Agent, Lender"
161,what are the roles in the agreement of the company associated with the huntington national bank,"lender, lead arrangers, co syndication agents",2,0,1,"Co‑syndication Agent, Joint‑Lead Arranger, Arranger, Lender"
161,what are the roles in the agreement of the company associated with truist bank,"lender, co syndication agents",2,0,1,"Co‑syndication Agent, Lender"
160,"who are the vice presidents of mufg bank, ltd.","joseph siri, martin corrigan",2,0,1,Joseph Siri
160,who are the directors of truist bank,"steve curran, amanuel assefa",2,0,1,Steve Curran
160,what are the roles in the agreement of the company where helen d. davis is employed,"issuing bank, lead arrangers",2,0,1,"Issuing Bank, Lender, Authorized Officer"
160,what are the roles in the agreement of the company associated with barclays bank plc,"bookrunners, issuing bank, lead arrangers, administrative agent",2,0,1,"Administrative Agent, Joint Lead Arranger, Joint Bookrunner, Issuing Bank, Lender"
160,"what are the roles in the agreement of the company associated with bofa securities, inc","bookrunners, lead arrangers",2,0,1,Joint Lead Arranger; Joint Bookrunner
160,"what are the roles in the agreement of the company associated with morgan stanley senior funding, inc","bookrunners, lead arrangers",2,0,1,Joint Lead Arranger; Joint Bookrunner
160,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a.","issuing bank, lead arrangers",2,0,1,"Joint Lead Arranger, Joint Bookrunner, Issuing Bank, Lender, Authorized Officer"
