Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,sum_values
3827,126,"what roles do both mizuho bank, ltd. and sumitomo mitsui banking corporation have in the agreement","agent, lenders, arrangers, bookrunners",1,1,,LLM parse error,1,3
3828,126,"what roles do both mufg bank, ltd. and sumitomo mitsui banking corporation have in the agreement","agent, lenders, arrangers, bookrunners",1,1,,LLM parse error,1,3
3831,126,who are the senior vice presidents of dbs bank ltd,"dan beckwith, juliana fong",2,0,,LLM parse error,1,3
3832,126,"who are the executive directors of industrial and commercial bank of china limited, new york branch","dayi liu, tracy rahn, rita walz cuccioli",2,0,,LLM parse error,1,3
3833,126,"who are the managing directors of banco santander, s.a., new york branch","andrew sidford, michael maguire, xavier ruiz sena, michelle c. phillips",2,0,,LLM parse error,1,3
3834,126,"who are the directors of hsbc bank usa, national association","gordon yip, tony huang, brett bonet, lillian kim, brendan heneghan",2,0,,LLM parse error,1,3
3835,126,"who are the vice presidents of wells fargo bank, national association","jr., min park, derek jensen, karim remtoula, susan m. olsen, puneet lakhotia, richard j. ameny",2,0,,LLM parse error,1,3
3844,132,who are the directors of bank of montreal,"amy prager, james mastroianna",2,0,,"Amy Prager, Jennifer M. Dunneback, Mark R. Cousineau",1,3
3845,132,"who are the authorized signatorys of credit suisse ag, new york branch","doreen barr, ryan durkin, andrew griffin",2,0,,"Doreen Barr, Andrew Griffin",1,3
3851,133,what are the roles in the agreement of the company where william allen is employed,"agent, lender",2,0,,"Administrative Agent, Lead Arranger, Sole Book Runner",1,3
3856,127,"who are the vice presidents of citibank, n.a.","ryan m. black, eugene yermash",2,0,,"Eugene Yermash, Heather E. Hoopingarner",1,3
3857,127,who are the authorized signatorys of goldman sachs bank,"annie carr, julie lilienfeld",2,0,,Annie Carr,1,3
3858,127,who are the directors of deutsche bank ag,"teddy koch, annie chung, ming k. chu, darren merten",2,0,,"Annie Chung, Ming K. Chu",1,3
3859,127,what are the roles in the agreement of the company where darren merten is employed,"agents, lender",2,0,,"Lender, L/C Issuer, Swing Line Lender",1,3
3860,127,what are the roles in the agreement of the company where teddy koch is employed,"agents, lender",2,0,,Lender,1,3
3861,127,what are the roles in the agreement of the company where annie chung is employed,"agents, lender",2,0,,Lender,1,3
3862,127,what are the roles in the agreement of the company where ming k. chu is employed,"agents, lender",2,0,,Lender,1,3
3863,127,what are the roles in the agreement of the company where ryan m. black is employed,"agents, lender",2,0,,Lender,1,3
3864,127,what are the roles in the agreement of the company where eugene yermash is employed,"agents, lender",2,0,,Lender,1,3
3865,127,what are the roles in the agreement of the company where tracy rahn is employed,"agents, lender",2,0,,Lender,1,3
3866,127,what are the roles in the agreement of the company where annie carr is employed,"agents, lender",2,0,,Lender,1,3
3867,127,what are the roles in the agreement of the company where julie lilienfeld is employed,"agents, lender",2,0,,Lender,1,3
3888,26,who are the senior vice presidents of city national bank,"breck fleming, andrew d. holtz",2,0,,"Breck Fleming, Katherine Bass",1,3
3889,26,who are the treasurers of bristol meyers squibb company,"jeffrey galik, jeffrey.galik",2,0,,"Jeffrey Galik, Katherine Kelly",1,3
3890,26,who are the corporate secretarys of bristol meyers squibb company,"katherine kelly, katherine.kelly",2,0,,"Katherine Kelly, Jeffrey Galik",1,3
3891,26,who are the authorized signatorys of cayman islands brank,"anish shah, tracy rahn, john toronto, emerson almeida",2,0,,"John Toronto, Emerson Almeida",1,3
3892,26,who are the vice presidents of deutsche bank,"ade adedeji, ryan m. black, virginia cosenza, veli matti abohen, william p. herold",2,0,,"Ming K. Chu, Virginia Cosenza",1,3
3893,26,who are the directors of the bank of new york mellon,"jill wong, ming k. chu, ronnie glenn, jordan harris, jonathan logan, katherine bass, scott o connell, clifford a. mull, joshua hovermale",2,0,,"Clifford A. Mull, Iain Stewart",1,3
3894,26,"who are the managing directors of santander bank, n.a","pedro bell, gary herzog, iain stewart, brian crowley, marc fussbahn, veronica incera, christopher sked, xavier ruiz sena, fabio della malva, michelle c. phillips",2,0,,Xavier Ruiz Sena,1,3
0,139,what is the position held by michael king but not by michael vondriska or ronnie glenn,authorized signatory,1,3,0.0,Managing Director,0,4
1,139,what is the position held by michael king but not by savo bozic or sheldon pinto,vice president,1,3,0.0,Managing Director,0,4
2,106,what is the position held by kirkwood roland but not by lana gifas or marcus m. tarkington,vice president,1,3,0.0,Director & Vice President,0,4
3,106,what is the position held by kirkwood roland but not by michael getz or vanessa a. kurbatskiy,director,1,3,0.0,Director & Vice President,0,4
4,160,what is the position held by robert g. shaw but not by joseph siri or martin corrigan,managing director,1,3,0.0,Vice President,0,4
5,61,what is the position held by jim cahow but not by liz cheng or marko lukin,director,1,3,0.0,Director and Vice President,0,4
7,82,what is the position held by david c. francisco but not by david m. crane or jennifer hwang,treasurer,1,3,0.0,Vice President and Treasurer,0,4
8,82,what is the position held by david c. francisco but not by david m. crane or john l. healy,treasurer,1,3,0.0,Vice President and Treasurer,0,4
9,82,what is the position held by david c. francisco but not by david m. crane or vanessa a. kurbatskiy,treasurer,1,3,0.0,Vice President and Treasurer,0,4
10,82,what is the position held by david c. francisco but not by jennifer hwang or john l. healy,treasurer,1,3,0.0,Vice President and Treasurer,0,4
11,82,what is the position held by david c. francisco but not by jennifer hwang or vanessa a. kurbatskiy,treasurer,1,3,0.0,Vice President and Treasurer,0,4
12,82,what is the position held by david c. francisco but not by john l. healy or vanessa a. kurbatskiy,treasurer,1,3,0.0,Vice President and Treasurer,0,4
13,140,what is the position held by demetrios tserpelis but not by sean mckinley or tony traynor,authorized signatory,1,3,0.0,CEO,0,4
14,57,what is the position held by chuck b. kyrish but not by henry pennell or kara p. van duzee,treasurer,1,3,0.0,Not found,0,4
15,57,what is the position held by chuck b. kyrish but not by henry pennell or katherine l. hurley,treasurer,1,3,0.0,Not found,0,4
16,57,what is the position held by chuck b. kyrish but not by henry pennell or lauren steiner,treasurer,1,3,0.0,Not found,0,4
17,57,what is the position held by chuck b. kyrish but not by henry pennell or michael vondriska,treasurer,1,3,0.0,Not found,0,4
18,57,what is the position held by chuck b. kyrish but not by henry pennell or robert sullivan,treasurer,1,3,0.0,Not found,0,4
19,57,what is the position held by chuck b. kyrish but not by henry pennell or virginia cosenza,treasurer,1,3,0.0,Not found,0,4
20,57,what is the position held by chuck b. kyrish but not by kara p. van duzee or katherine l. hurley,treasurer,1,3,0.0,Not found,0,4
21,57,what is the position held by chuck b. kyrish but not by kara p. van duzee or lauren steiner,treasurer,1,3,0.0,Not found,0,4
22,57,what is the position held by chuck b. kyrish but not by kara p. van duzee or michael vondriska,treasurer,1,3,0.0,Not found,0,4
23,57,what is the position held by chuck b. kyrish but not by kara p. van duzee or robert sullivan,treasurer,1,3,0.0,Not found,0,4
24,57,what is the position held by chuck b. kyrish but not by kara p. van duzee or virginia cosenza,treasurer,1,3,0.0,Not found,0,4
25,57,what is the position held by chuck b. kyrish but not by katherine l. hurley or lauren steiner,treasurer,1,3,0.0,Not found,0,4
26,57,what is the position held by chuck b. kyrish but not by katherine l. hurley or michael vondriska,treasurer,1,3,0.0,Not found,0,4
27,57,what is the position held by chuck b. kyrish but not by katherine l. hurley or robert sullivan,treasurer,1,3,0.0,Not found,0,4
28,57,what is the position held by chuck b. kyrish but not by katherine l. hurley or virginia cosenza,treasurer,1,3,0.0,Not found,0,4
29,57,what is the position held by chuck b. kyrish but not by lauren steiner or michael vondriska,treasurer,1,3,0.0,Not found,0,4
30,57,what is the position held by chuck b. kyrish but not by lauren steiner or robert sullivan,treasurer,1,3,0.0,Not found,0,4
31,57,what is the position held by chuck b. kyrish but not by lauren steiner or virginia cosenza,treasurer,1,3,0.0,Not found,0,4
32,57,what is the position held by chuck b. kyrish but not by michael vondriska or robert sullivan,treasurer,1,3,0.0,Not found,0,4
33,57,what is the position held by chuck b. kyrish but not by michael vondriska or virginia cosenza,treasurer,1,3,0.0,Not found,0,4
34,57,what is the position held by chuck b. kyrish but not by robert sullivan or virginia cosenza,treasurer,1,3,0.0,Not found,0,4
35,84,what is the position held by alexander wu but not by chwan ming ho or edward chen,svp,1,3,0.0,SVP & General Manager,0,4
36,84,what is the position held by alexander wu but not by chwan ming ho or li hua huang,svp,1,3,0.0,SVP & General Manager,0,4
37,84,what is the position held by alexander wu but not by edward chen or li hua huang,svp,1,3,0.0,SVP & General Manager,0,4
43,121,what is the position held by angela chen but not by jane chang or murtuza ziauddin,dgm,1,3,0.0,VP & DGM,0,4
44,121,what is the position held by kefel xu but not by kitty sin or paul hultgren,branch manager,1,3,0.0,SVP & Director,0,4
45,135,what is the position held by sharon s. spurlin but not by virginia cosenza or hans beekmans,treasurer,1,3,0.0,LLM parse error,0,4
49,139,what is the position held by michael king and michael vondriska but not by savo bozic,vice president,1,3,0.0,Managing Director,0,4
50,139,what is the position held by michael king and ronnie glenn but not by savo bozic,vice president,1,3,0.0,Managing Director,0,4
51,106,what is the position held by kirkwood roland and lana gifas but not by michael getz,director,1,3,0.0,Director & Vice President,0,4
52,106,what is the position held by kirkwood roland and marcus m. tarkington but not by michael getz,director,1,3,0.0,Director & Vice President,0,4
53,61,what is the position held by jim cahow and liz cheng but not by ming k chu,vice president,1,3,0.0,Director and Vice President,0,4
54,61,what is the position held by jim cahow and marko lukin but not by ming k chu,vice president,1,3,0.0,Director and Vice President,0,4
56,140,what is the position held by demetrios tserpelis and sean mckinley but not by william graham,director,1,3,0.0,Director,0,4
57,140,what is the position held by demetrios tserpelis and tony traynor but not by william graham,director,1,3,0.0,Director,0,4
73,135,"what is the role and subrole that citigroup global markets inc. and dnb markets, inc. share in the agreement that is not held by merrill lynch, pierce, fenner smith incorporated",lead arranger,1,3,0.0,LLM parse error,0,4
74,135,"what is the role and subrole that citigroup global markets inc. and j.p. morgan securities llc share in the agreement that is not held by merrill lynch, pierce, fenner smith incorporated",lead arranger,1,3,0.0,LLM parse error,0,4
75,135,"what is the role and subrole that dnb markets, inc. and j.p. morgan securities llc share in the agreement that is not held by merrill lynch, pierce, fenner smith incorporated",lead arranger,1,3,0.0,LLM parse error,0,4
132,165,who is the executive director of the company which is both the lender and the syndication agent in the agreement,tony young,3,1,0.0,Tony Young,0,4
133,165,who is the corporate secretary of the company which is both the company and the lenders in the agreement,colleen batcheler,3,1,0.0,Colleen Batcheler,0,4
134,165,who is the general counsel of the company which is both the company and the lenders in the agreement,colleen batcheler,3,1,0.0,Colleen Batcheler,0,4
135,165,who is the investor relations officer of the company which is both the company and the lenders in the agreement,johan nystedt,3,1,0.0,Johan Nystedt,0,4
136,165,who is the treasurer of the company which is both the company and the lenders in the agreement,johan nystedt,3,1,0.0,Johan Nystedt,0,4
