document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
79,what position does gregory a. conner hold,vice president,1,0,,Vice President
79,what position does jean m. brennan hold,senior vice president,1,0,,Senior Vice President
79,what position does mark edwards hold,senior vice president,1,0,,Senior Vice President
79,what position does michael r mellott hold,director,1,0,,Director
79,what position does noel purcell hold,authorized signatory,1,0,,Authorized Signatory
79,"who is the associate director of ubs ag, stamford branch",craig pearson,2,0,0.0,Craig Pearson
79,"who is the vice president of associated bank, national association",gregory a. conner,2,0,0.0,Gregory A. Conner
79,who is the sr. vp of compass bank,s. kent gorman,2,0,0.0,S. Kent Gorman
79,who is the senior vice president of u.s. bank national association,david heller,2,0,0.0,David Heller
79,who is the authorized signatory of royal bank of canada,dan lepage,2,0,0.0,Dan LePage
79,who is the assistant secretary of select income reit,john c. popeo,2,0,0.0,John C. Popeo
79,who is the chief financial officer of select income reit,john c. popeo,2,0,0.0,John C. Popeo
79,who is the treasurer of select income reit,john c. popeo,2,0,0.0,John C. Popeo
79,what is the role in the agreement of the company where s. kent gorman is employed,documentation agents,2,0,0.0,"Documentation Agents, Lender"
79,what is the role in the agreement of the company where david heller is employed,documentation agents,2,0,0.0,"Documentation Agents, Lender"
79,what is the role in the agreement of the company where dan lepage is employed,syndication agents,2,0,0.0,"Syndication Agents, Lender, Issuing Bank"
79,what is the role in the agreement of the company where john c. popeo is employed,borrower,2,0,0.0,"Treasurer, Chief Financial Officer and Assistant Secretary"
79,"what is the role in the agreement of the company associated with mizuho bank, ltd",documentation agents,2,0,0.0,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, Lender"
79,what is the role in the agreement of the company associated with saul ewing llp,counsel to the borrower,2,0,0.0,Counsel to the Borrower and the other Loan Parties
79,what is the role in the agreement of the company associated with sullivan worcester llp,counsel to the borrower,2,0,0.0,Counsel to the Borrower and the other Loan Parties
79,what is the role in the agreement of the company associated with bank of america,syndication agents,2,0,0.0,"Syndication Agents, Lender, Issuing Bank"
79,what is the role in the agreement of the company associated with compass bank,documentation agents,2,0,0.0,"Documentation Agents, Lender"
79,what is the role in the agreement of the company associated with u.s. bank national association,documentation agents,2,0,0.0,"Documentation Agents, Lender"
79,what is the role in the agreement of the company associated with royal bank of canada,syndication agents,2,0,0.0,"Syndication Agents, Lender, Issuing Bank"
79,what is the role in the agreement of the company associated with select income reit,borrower,2,0,0.0,Borrower
79,what is the global trade operations office of bank of america,"pa 18507, one fleet way, 2nd floormail code pa6 580 02 30scranton",2,0,,"One Fleet Way, 2nd Floor Mail Code PA6-580-02-30 Scranton, PA 18507"
22,what position does ajay jagsi hold,vice president,1,0,,Vice President
22,what position does alexandre camerlain hold,authorized signatory,1,0,,Authorized Signatory
22,what position does anca loghin hold,authorized officer,1,0,,Authorized Officer
22,what position does heath israel hold,authorized signatory,1,0,,Authorized Signatory
22,"who is the vice president of bank of america, n.a",ajay jagsi,2,0,0.0,Ajay Jagsi
22,"who is the authorized officer of jpmorgan chase bank, n.a.",anca loghin,2,0,0.0,Anca Loghin
22,"who is the chief financialofficer of oil states international, inc.,",lloyd a. hajdik,2,0,0.0,Not found
22,"who is the executive vice president of oil states international, inc.,",lloyd a. hajdik,2,0,0.0,Lloyd A. Hajdik
22,"who is the treasurer of oil states international, inc.,",lloyd a. hajdik,2,0,0.0,Lloyd A. Hajdik
22,what is the role in the agreement of the company where lloyd a. hajdik is employed,borrower,2,0,0.0,Borrower
22,what is the role in the agreement of the company where heath israel is employed,lender,2,0,0.0,"Agent, Joint Lead Arranger, Joint Book Runner, and Lender"
22,what is the role in the agreement of the company where alexandre camerlain is employed,lender,2,0,0.0,Lender
22,"what is the role in the agreement of the company associated with oil states international, inc.,",borrower,2,0,0.0,Borrower
36,what position does reagan philipp hold,authorized signatory,1,0,,Authorized Signatory
36,what position does robert j. nikl hold,chief financial officer,1,0,,Chief Financial Officer
36,who is the chief financial officer of silicon graphics international corp,robert j. nikl,2,0,0.0,Robert J. Nikl
36,"who is the authorized signatory of morgan stanley senior funding, inc.",reagan philipp,2,0,0.0,Reagan Philipp
36,what is the role in the agreement of the company where robert j. nikl is employed,borrower,2,0,0.0,Borrower
36,"what is the role in the agreement of the company associated with silicon graphics federal, llc",grantors,2,0,0.0,Not found
36,what is the role in the agreement of the company associated with silicon graphics international corp,borrower,2,0,0.0,Borrower
36,what is the role in the agreement of the company associated with silicon graphics international corp.,grantors,2,0,0.0,Borrower
123,what position does andrew payne hold,director,1,0,,Director
123,what position does bill o ly hold,authorized signatory,1,0,,Authorized Signatory
123,what position does brandon k. fiddler hold,vice president,1,0,,Vice President
123,what position does gene r. riego de dios hold,vice president,1,0,,Vice President
123,what position does julia ivanova hold,authorized signatory,1,0,,Authorized Signatory
123,what position does kelly heimrich hold,authorized signatory,1,0,,Authorized Signatory
123,what position does kimberly a. crotty hold,vp,1,0,,VP
123,what position does kyle lewis hold,avp,1,0,,AVP
123,what position does lisa huang hold,vice president,1,0,,Vice President
123,what position does ravneet mumick hold,director,1,0,,Director
123,what position does shaun hawley hold,vice president,1,0,,Vice President
123,what position does steven l. sawyer hold,senior vice president,1,0,,Senior Vice President
123,"who is the avp of bank of america, n.a.",kyle lewis,2,0,0.0,Kyle Lewis
123,"who is the vice president of citibank, n.a",lisa huang,2,0,0.0,Lisa Huang
123,who is the treasurer of newell rubbermaid inc,john b. ellis,2,0,0.0,John B. Ellis
123,who is the vice president of newell rubbermaid inc,john b. ellis,2,0,0.0,John B. Ellis
123,who is the vp of the northern trust company,kimberly a. crotty,2,0,0.0,Kimberly A. Crotty
123,who is the senior vice president of us bank national association,steven l. sawyer,2,0,0.0,Steven L. Sawyer
123,what is the role in the agreement of the company where kyle lewis is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company where lisa huang is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company where kimberly a. crotty is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company where steven l. sawyer is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company where bill o ly is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company where robert ehudin is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company where kelly heimrich is employed,lender,2,0,0.0,Authorized Signatory
123,what is the role in the agreement of the company where julia ivanova is employed,lender,2,0,0.0,Lender
123,what is the role in the agreement of the company associated with citigroup global markets inc,bookrunners,2,0,0.0,Joint Lead Arrangers and Joint Bookrunners
123,what is the role in the agreement of the company associated with newell rubbermaid inc.,borrower,2,0,0.0,Borrower
123,what is the role in the agreement of the company associated with pnc bank,agent,2,0,0.0,Documentation Agents
123,what is the role in the agreement of the company associated with us bank national association,lender,2,0,0.0,Lender
123,what is the branch office of credit suisse ag,cayman islands,2,0,,Cayman Islands Branch
123,what is the branch office of ing bank n.v,dublin,2,0,,Dublin Branch
137,what position does alexander l. rody hold,senior vice president,1,0,,Senior Vice President
137,what position does james komperda hold,vice president,1,0,,Vice President
137,what position does james rolison hold,managing director,1,0,,Managing Director
137,what position does john sletten hold,vice president,1,0,,Vice President
137,what position does joseph j. seroke hold,vice president,1,0,,Vice President
137,what position does murray mackinnon hold,vice president,1,0,,Vice President
137,what position does scott dejong hold,senior vice president,1,0,,Senior Vice President
137,what position does t. barrett vawter hold,vice president,1,0,,Vice President
